ob_id,asset,timeframe,direction,formation_bar_index,formation_timestamp,break_bar_index,break_type,structure_type,qe_top_price,qe_bottom_price,qe_width,qe_width_pct,qe_extreme_candle_idx,lux_top_price,lux_bottom_price,lux_width,lux_width_pct,lux_extreme_candle_idx,extreme_candle_matched,top_price_matched,bottom_price_matched,width_matched,mismatch_category
XRPUSD_12447_BEARISH_12441_12444,XRPUSD,1h,SHORT,12441,2025-11-01T09:00:00+00:00,12444,BOS,internal,2.5142,2.4993,0.0149,0.5962,12441,2.5142,2.4993,0.0149,0.5962,12441,True,True,True,True,NO_MISMATCH
ETHUSD_12449_BULLISH_12446_12447,ETHUSD,1h,LONG,12446,2025-11-01T14:00:00+00:00,12447,BOS,internal,3874.8,3857.25,17.55,0.455,12446,3874.8,3857.25,17.55,0.455,12446,True,True,True,True,NO_MISMATCH
SOLUSD_12451_BEARISH_12448_12449,SOLUSD,1h,SHORT,12448,2025-11-01T16:00:00+00:00,12449,CHOCH,internal,187.095,185.928,1.167,0.6277,12448,187.095,185.928,1.167,0.6277,12448,True,True,True,True,NO_MISMATCH
ETHUSD_12465_BULLISH_12457_12460,ETHUSD,1h,LONG,12457,2025-11-02T01:00:00+00:00,12460,BOS,internal,3876.5,3860.75,15.75,0.408,12457,3876.5,3860.75,15.75,0.408,12457,True,True,True,True,NO_MISMATCH
BTCUSD_12470_BULLISH_12453_12460,BTCUSD,1h,LONG,12453,2025-11-01T21:00:00+00:00,12460,BOS,internal,110401.5,109818.0,583.5,0.5313,12453,110401.5,109818.0,583.5,0.5313,12453,True,True,True,True,NO_MISMATCH
ETHUSD_12479_BEARISH_12463_12470,ETHUSD,1h,SHORT,12463,2025-11-02T07:00:00+00:00,12470,CHOCH,internal,3917.55,3891.05,26.5,0.6811,12463,3917.55,3891.05,26.5,0.6811,12463,True,True,True,True,NO_MISMATCH
SOLUSD_12479_BEARISH_12463_12470,SOLUSD,1h,SHORT,12463,2025-11-02T07:00:00+00:00,12470,CHOCH,internal,188.355,186.693,1.662,0.8902,12463,188.355,186.693,1.662,0.8902,12463,True,True,True,True,NO_MISMATCH
XRPUSD_12479_BEARISH_12467_12475,XRPUSD,1h,SHORT,12467,2025-11-02T11:00:00+00:00,12475,CHOCH,internal,2.5546,2.511,0.0436,1.7364,12467,2.5546,2.511,0.0436,1.7364,12467,True,True,True,True,NO_MISMATCH
SOLUSD_12493_BULLISH_11949_11966,SOLUSD,1h,LONG,11949,2025-10-11T21:00:00+00:00,11966,CHOCH,internal,177.275,172.374,4.901,2.8432,11949,177.275,172.374,4.901,2.8432,11949,True,True,True,True,NO_MISMATCH
XRPUSD_12543_BEARISH_12519_12522,XRPUSD,1h,SHORT,12519,2025-11-04T15:00:00+00:00,12522,BOS,internal,2.32,2.2743,0.0457,2.0094,12519,2.32,2.2743,0.0457,2.0094,12519,True,True,True,True,NO_MISMATCH
SOLUSD_12544_BEARISH_12519_12523,SOLUSD,1h,SHORT,12519,2025-11-04T15:00:00+00:00,12523,BOS,internal,165.0637,161.29,3.7737,2.3397,12519,165.0637,161.29,3.7737,2.3397,12519,True,True,True,True,NO_MISMATCH
XRPUSD_12557_BULLISH_12553_12554,XRPUSD,1h,LONG,12553,2025-11-06T01:00:00+00:00,12554,BOS,internal,2.344,2.3095,0.0345,1.4938,12553,2.344,2.3095,0.0345,1.4938,12553,True,True,True,True,NO_MISMATCH
SOLUSD_12574_BULLISH_12536_12541,SOLUSD,1h,LONG,12536,2025-11-05T08:00:00+00:00,12541,CHOCH,internal,156.478,153.686,2.792,1.8167,12536,156.478,153.686,2.792,1.8167,12536,True,True,True,True,NO_MISMATCH
ETHUSD_12585_BULLISH_12577_12581,ETHUSD,1h,LONG,12577,2025-11-07T01:00:00+00:00,12581,CHOCH,internal,3330.1,3273.65,56.45,1.7244,12577,3330.1,3273.65,56.45,1.7244,12577,True,True,True,True,NO_MISMATCH
SOLUSD_12592_BEARISH_12579_12588,SOLUSD,1h,SHORT,12579,2025-11-07T03:00:00+00:00,12588,CHOCH,internal,158.6,156.798,1.802,1.1492,12579,158.6,156.798,1.802,1.1492,12579,True,True,True,True,NO_MISMATCH
ETHUSD_12595_BEARISH_12556_12564,ETHUSD,1h,SHORT,12556,2025-11-06T04:00:00+00:00,12564,CHOCH,internal,3455.5,3428.2,27.3,0.7963,12556,3455.5,3428.2,27.3,0.7963,12556,True,True,True,True,NO_MISMATCH
BTCUSD_12596_BEARISH_12556_12564,BTCUSD,1h,SHORT,12556,2025-11-06T04:00:00+00:00,12564,CHOCH,internal,104187.5,103544.0,643.5,0.6215,12556,104187.5,103544.0,643.5,0.6215,12556,True,True,True,True,NO_MISMATCH
XRPUSD_12596_BEARISH_12555_12561,XRPUSD,1h,SHORT,12555,2025-11-06T03:00:00+00:00,12561,CHOCH,internal,2.3891,2.3534,0.0357,1.517,12555,2.3891,2.3534,0.0357,1.517,12555,True,True,True,True,NO_MISMATCH
BTCUSD_12665_BEARISH_12657_12662,BTCUSD,1h,SHORT,12657,2025-11-10T09:00:00+00:00,12662,CHOCH,internal,106580.0,105800.5,779.5,0.7368,12657,106580.0,105800.5,779.5,0.7368,12657,True,True,True,True,NO_MISMATCH
SOLUSD_12676_BULLISH_12669_12674,SOLUSD,1h,LONG,12669,2025-11-10T21:00:00+00:00,12674,BOS,internal,167.814,164.789,3.025,1.8357,12669,167.814,164.789,3.025,1.8357,12669,True,True,True,True,NO_MISMATCH
BTCUSD_12677_BULLISH_12663_12674,BTCUSD,1h,LONG,12663,2025-11-10T15:00:00+00:00,12674,CHOCH,internal,105596.0,104627.0,969.0,0.9261,12663,105596.0,104627.0,969.0,0.9261,12663,True,True,True,True,NO_MISMATCH
ETHUSD_12707_BEARISH_12684_12686,ETHUSD,1h,SHORT,12684,2025-11-11T12:00:00+00:00,12686,CHOCH,internal,3592.6,3538.7,53.9,1.5232,12684,3592.6,3538.7,53.9,1.5232,12684,True,True,True,True,NO_MISMATCH
SOLUSD_12717_BULLISH_12588_12593,SOLUSD,1h,LONG,12588,2025-11-07T12:00:00+00:00,12593,CHOCH,internal,154.188,150.965,3.223,2.1349,12588,154.188,150.965,3.223,2.1349,12588,True,True,True,True,NO_MISMATCH
SOLUSD_12733_BULLISH_12721_12725,SOLUSD,1h,LONG,12721,2025-11-13T01:00:00+00:00,12725,CHOCH,internal,154.448,152.256,2.192,1.4397,12721,154.448,152.256,2.192,1.4397,12721,True,True,True,True,NO_MISMATCH
XRPUSD_12762_BULLISH_12757_12760,XRPUSD,1h,LONG,12757,2025-11-14T13:00:00+00:00,12760,CHOCH,internal,2.2999,2.2537,0.0462,2.05,12757,2.2999,2.2537,0.0462,2.05,12757,True,True,True,True,NO_MISMATCH
BTCUSD_12770_BEARISH_12760_12764,BTCUSD,1h,SHORT,12760,2025-11-14T16:00:00+00:00,12764,BOS,internal,97388.0,96230.0,1158.0,1.2034,12760,97388.0,96230.0,1158.0,1.2034,12760,True,True,True,True,NO_MISMATCH
ETHUSD_12788_BULLISH_12776_12785,ETHUSD,1h,LONG,12776,2025-11-15T08:00:00+00:00,12785,CHOCH,internal,3177.25,3133.75,43.5,1.3881,12776,3177.25,3133.75,43.5,1.3881,12776,True,True,True,True,NO_MISMATCH
BTCUSD_12799_BEARISH_12782_12788,BTCUSD,1h,SHORT,12782,2025-11-15T14:00:00+00:00,12788,BOS,internal,96450.0,95971.5,478.5,0.4986,12782,96450.0,95971.5,478.5,0.4986,12782,True,True,True,True,NO_MISMATCH
BTCUSD_12805_BULLISH_12793_12801,BTCUSD,1h,LONG,12793,2025-11-16T01:00:00+00:00,12801,CHOCH,internal,95472.5,94815.0,657.5,0.6935,12793,95472.5,94815.0,657.5,0.6935,12793,True,True,True,True,NO_MISMATCH
ETHUSD_12805_BULLISH_12793_12801,ETHUSD,1h,LONG,12793,2025-11-16T01:00:00+00:00,12801,BOS,internal,3157.4,3130.6,26.8,0.8561,12793,3157.4,3130.6,26.8,0.8561,12793,True,True,True,True,NO_MISMATCH
XRPUSD_12813_BULLISH_12588_12592,XRPUSD,1h,LONG,12588,2025-11-07T12:00:00+00:00,12592,CHOCH,internal,2.197,2.1531,0.0439,2.0389,12588,2.197,2.1531,0.0439,2.0389,12588,True,True,True,True,NO_MISMATCH
ETHUSD_12820_BEARISH_12760_12808,ETHUSD,1h,SHORT,12760,2025-11-14T16:00:00+00:00,12808,BOS,internal,3256.6,3181.95,74.65,2.346,12760,3256.6,3181.95,74.65,2.346,12760,True,True,True,True,NO_MISMATCH
SOLUSD_12867_BULLISH_12864_12866,SOLUSD,1h,LONG,12864,2025-11-19T00:00:00+00:00,12866,CHOCH,internal,141.57,139.259,2.311,1.6595,12864,141.57,139.259,2.311,1.6595,12864,True,True,True,True,NO_MISMATCH
SOLUSD_12871_BEARISH_12866_12868,SOLUSD,1h,SHORT,12866,2025-11-19T02:00:00+00:00,12868,CHOCH,internal,142.822,140.019,2.803,2.0019,12866,142.822,140.019,2.803,2.0019,12866,True,True,True,True,NO_MISMATCH
BTCUSD_12887_BEARISH_12871_12879,BTCUSD,1h,SHORT,12871,2025-11-19T07:00:00+00:00,12879,BOS,internal,91998.0,90912.0,1086.0,1.1946,12871,91998.0,90912.0,1086.0,1.1946,12871,True,True,True,True,NO_MISMATCH
BTCUSD_12947_BEARISH_12942_12946,BTCUSD,1h,SHORT,12942,2025-11-22T06:00:00+00:00,12946,BOS,internal,84773.0,84048.0,725.0,0.8626,12942,84773.0,84048.0,725.0,0.8626,12942,True,True,True,True,NO_MISMATCH
XRPUSD_12952_BEARISH_12938_12949,XRPUSD,1h,SHORT,12938,2025-11-22T02:00:00+00:00,12949,BOS,internal,1.9627,1.9368,0.0259,1.3373,12938,1.9627,1.9368,0.0259,1.3373,12938,True,True,True,True,NO_MISMATCH
BTCUSD_12959_BULLISH_12952_12958,BTCUSD,1h,LONG,12952,2025-11-22T16:00:00+00:00,12958,CHOCH,internal,84876.0,84183.0,693.0,0.8232,12952,84876.0,84183.0,693.0,0.8232,12952,True,True,True,True,NO_MISMATCH
BTCUSD_12986_BEARISH_12910_12914,BTCUSD,1h,SHORT,12910,2025-11-20T22:00:00+00:00,12914,BOS,internal,88223.0,87170.0,1053.0,1.208,12910,88223.0,87170.0,1053.0,1.208,12910,True,True,True,True,NO_MISMATCH
XRPUSD_12988_BULLISH_12984_12986,XRPUSD,1h,LONG,12984,2025-11-24T00:00:00+00:00,12986,BOS,internal,2.066,2.023,0.043,2.1256,12984,2.066,2.023,0.043,2.1256,12984,True,True,True,True,NO_MISMATCH
ETHUSD_12993_BULLISH_12984_12989,ETHUSD,1h,LONG,12984,2025-11-24T00:00:00+00:00,12989,BOS,internal,2802.7,2762.0,40.7,1.4736,12984,2802.7,2762.0,40.7,1.4736,12984,True,True,True,True,NO_MISMATCH
SOLUSD_12993_BULLISH_12967_12975,SOLUSD,1h,LONG,12967,2025-11-23T07:00:00+00:00,12975,BOS,internal,129.425,128.094,1.331,1.0391,12967,129.425,128.094,1.331,1.0391,12967,True,True,True,True,NO_MISMATCH
BTCUSD_13000_BEARISH_12986_12993,BTCUSD,1h,SHORT,12986,2025-11-24T02:00:00+00:00,12993,CHOCH,internal,88029.0,86986.0,1043.0,1.199,12986,88029.0,86986.0,1043.0,1.199,12986,True,True,True,True,NO_MISMATCH
BTCUSD_13044_BULLISH_12998_13001,BTCUSD,1h,LONG,12998,2025-11-24T14:00:00+00:00,13001,CHOCH,internal,86632.5,85234.5,1398.0,1.6402,12998,86632.5,85234.5,1398.0,1.6402,12998,True,True,True,True,NO_MISMATCH
SOLUSD_13044_BULLISH_13022_13033,SOLUSD,1h,LONG,13022,2025-11-25T14:00:00+00:00,13033,BOS,internal,136.179,133.087,3.092,2.3233,13022,136.179,133.087,3.092,2.3233,13022,True,True,True,True,NO_MISMATCH
XRPUSD_13049_BEARISH_13008_13015,XRPUSD,1h,SHORT,13008,2025-11-25T00:00:00+00:00,13015,CHOCH,internal,2.2641,2.2255,0.0386,1.7344,13008,2.2641,2.2255,0.0386,1.7344,13008,True,True,True,True,NO_MISMATCH
ETHUSD_13058_BULLISH_13056_13057,ETHUSD,1h,LONG,13056,2025-11-27T00:00:00+00:00,13057,BOS,internal,3047.3,3005.0,42.3,1.4077,13056,3047.3,3005.0,42.3,1.4077,13056,True,True,True,True,NO_MISMATCH
BTCUSD_13074_BEARISH_13065_13069,BTCUSD,1h,SHORT,13065,2025-11-27T09:00:00+00:00,13069,CHOCH,internal,91914.5,91449.0,465.5,0.509,13065,91914.5,91449.0,465.5,0.509,13065,True,True,True,True,NO_MISMATCH
ETHUSD_13074_BEARISH_13058_13068,ETHUSD,1h,SHORT,13058,2025-11-27T02:00:00+00:00,13068,CHOCH,internal,3070.35,3035.6,34.75,1.1447,13058,3070.35,3035.6,34.75,1.1447,13058,True,True,True,True,NO_MISMATCH
SOLUSD_13089_BEARISH_13074_13081,SOLUSD,1h,SHORT,13074,2025-11-27T18:00:00+00:00,13081,BOS,internal,143.136,141.484,1.652,1.1676,13074,143.136,141.484,1.652,1.1676,13074,True,True,True,True,NO_MISMATCH
BTCUSD_13096_BULLISH_13082_13090,BTCUSD,1h,LONG,13082,2025-11-28T02:00:00+00:00,13090,CHOCH,internal,91110.0,90621.0,489.0,0.5396,13082,91110.0,90621.0,489.0,0.5396,13082,True,True,True,True,NO_MISMATCH
ETHUSD_13122_BEARISH_13119_13121,ETHUSD,1h,SHORT,13119,2025-11-29T15:00:00+00:00,13121,BOS,internal,3014.2,2987.75,26.45,0.8853,13119,3014.2,2987.75,26.45,0.8853,13119,True,True,True,True,NO_MISMATCH
XRPUSD_13124_BEARISH_13094_13097,XRPUSD,1h,SHORT,13094,2025-11-28T14:00:00+00:00,13097,CHOCH,internal,2.2317,2.1998,0.0319,1.4501,13094,2.2317,2.1998,0.0319,1.4501,13094,True,True,True,True,NO_MISMATCH
SOLUSD_13140_BEARISH_13120_13121,SOLUSD,1h,SHORT,13120,2025-11-29T16:00:00+00:00,13121,BOS,internal,137.839,137.008,0.831,0.6065,13120,137.839,137.008,0.831,0.6065,13120,True,True,True,True,NO_MISMATCH
ETHUSD_13144_BEARISH_13099_13110,ETHUSD,1h,SHORT,13099,2025-11-28T19:00:00+00:00,13110,CHOCH,internal,3060.1,3036.4,23.7,0.7805,13099,3060.1,3036.4,23.7,0.7805,13099,True,True,True,True,NO_MISMATCH
ETHUSD_13159_BULLISH_12998_13001,ETHUSD,1h,LONG,12998,2025-11-24T14:00:00+00:00,13001,BOS,internal,2848.5,2783.7,64.8,2.3278,12998,2848.5,2783.7,64.8,2.3278,12998,True,True,True,True,NO_MISMATCH
BTCUSD_13174_BEARISH_13161_13164,BTCUSD,1h,SHORT,13161,2025-12-01T09:00:00+00:00,13164,BOS,internal,86895.0,86478.0,417.0,0.4822,13161,86895.0,86478.0,417.0,0.4822,13161,True,True,True,True,NO_MISMATCH
SOLUSD_13176_BEARISH_13161_13167,SOLUSD,1h,SHORT,13161,2025-12-01T09:00:00+00:00,13167,BOS,internal,127.98,126.85,1.13,0.8908,13161,127.98,126.85,1.13,0.8908,13161,True,True,True,True,NO_MISMATCH
ETHUSD_13189_BEARISH_13161_13167,ETHUSD,1h,SHORT,13161,2025-12-01T09:00:00+00:00,13167,BOS,internal,2852.25,2827.45,24.8,0.8771,13161,2852.25,2827.45,24.8,0.8771,13161,True,True,True,True,NO_MISMATCH
XRPUSD_13189_BEARISH_13161_13167,XRPUSD,1h,SHORT,13161,2025-12-01T09:00:00+00:00,13167,BOS,internal,2.0594,2.042,0.0174,0.8521,13161,2.0594,2.042,0.0174,0.8521,13161,True,True,True,True,NO_MISMATCH
XRPUSD_13235_BULLISH_13200_13204,XRPUSD,1h,LONG,13200,2025-12-03T00:00:00+00:00,13204,BOS,internal,2.1575,2.1409,0.0166,0.7754,13200,2.1575,2.1409,0.0166,0.7754,13200,True,True,True,True,NO_MISMATCH
BTCUSD_13238_BULLISH_13196_13202,BTCUSD,1h,LONG,13196,2025-12-02T20:00:00+00:00,13202,BOS,internal,91893.5,90675.5,1218.0,1.3433,13196,91893.5,90675.5,1218.0,1.3433,13196,True,True,True,True,NO_MISMATCH
SOLUSD_13242_BULLISH_13216_13221,SOLUSD,1h,LONG,13216,2025-12-03T16:00:00+00:00,13221,BOS,internal,141.79,139.9,1.89,1.351,13216,141.79,139.9,1.89,1.351,13216,True,True,True,True,NO_MISMATCH
ETHUSD_13261_BULLISH_13215_13221,ETHUSD,1h,LONG,13215,2025-12-03T15:00:00+00:00,13221,BOS,internal,3109.3,3055.5,53.8,1.7608,13215,3109.3,3055.5,53.8,1.7608,13215,True,True,True,True,NO_MISMATCH
XRPUSD_13286_BEARISH_13278_13280,XRPUSD,1h,SHORT,13278,2025-12-06T06:00:00+00:00,13280,BOS,internal,2.0494,2.0339,0.0155,0.7621,13278,2.0494,2.0339,0.0155,0.7621,13278,True,True,True,True,NO_MISMATCH
BTCUSD_13291_BULLISH_13280_13286,BTCUSD,1h,LONG,13280,2025-12-06T08:00:00+00:00,13286,CHOCH,internal,89617.0,89183.5,433.5,0.4861,13280,89617.0,89183.5,433.5,0.4861,13280,True,True,True,True,NO_MISMATCH
ETHUSD_13291_BULLISH_13280_13286,ETHUSD,1h,LONG,13280,2025-12-06T08:00:00+00:00,13286,CHOCH,internal,3035.15,3012.45,22.7,0.7535,13280,3035.15,3012.45,22.7,0.7535,13280,True,True,True,True,NO_MISMATCH
XRPUSD_13303_BULLISH_13291_13298,XRPUSD,1h,LONG,13291,2025-12-06T19:00:00+00:00,13298,CHOCH,internal,2.0325,2.0197,0.0128,0.6338,13291,2.0325,2.0197,0.0128,0.6338,13291,True,True,True,True,NO_MISMATCH
BTCUSD_13311_BEARISH_13300_13310,BTCUSD,1h,SHORT,13300,2025-12-07T04:00:00+00:00,13310,CHOCH,internal,89759.0,89448.0,311.0,0.3477,13300,89759.0,89448.0,311.0,0.3477,13300,True,True,True,True,NO_MISMATCH
XRPUSD_13311_BEARISH_13300_13310,XRPUSD,1h,SHORT,13300,2025-12-07T04:00:00+00:00,13310,CHOCH,internal,2.073,2.0509,0.0221,1.0776,13300,2.073,2.0509,0.0221,1.0776,13300,True,True,True,True,NO_MISMATCH
XRPUSD_13314_BEARISH_13248_13257,XRPUSD,1h,SHORT,13248,2025-12-05T00:00:00+00:00,13257,BOS,internal,2.1121,2.0939,0.0182,0.8692,13248,2.1121,2.0939,0.0182,0.8692,13248,True,True,True,True,NO_MISMATCH
ETHUSD_13318_BULLISH_13312_13313,ETHUSD,1h,LONG,13312,2025-12-07T16:00:00+00:00,13313,CHOCH,internal,3039.7,2998.35,41.35,1.3791,13312,3039.7,2998.35,41.35,1.3791,13312,True,True,True,True,NO_MISMATCH
XRPUSD_13318_BULLISH_13310_13313,XRPUSD,1h,LONG,13310,2025-12-07T14:00:00+00:00,13313,CHOCH,internal,2.0312,1.9885,0.0427,2.1473,13310,2.0312,1.9885,0.0427,2.1473,13310,True,True,True,True,NO_MISMATCH
XRPUSD_13335_BULLISH_13322_13328,XRPUSD,1h,LONG,13322,2025-12-08T02:00:00+00:00,13328,BOS,internal,2.077,2.0575,0.0195,0.9478,13322,2.077,2.0575,0.0195,0.9478,13322,True,True,True,True,NO_MISMATCH
SOLUSD_13353_BULLISH_13319_13328,SOLUSD,1h,LONG,13319,2025-12-07T23:00:00+00:00,13328,BOS,internal,132.357,130.584,1.773,1.3577,13319,132.357,130.584,1.773,1.3577,13319,True,True,True,True,NO_MISMATCH
XRPUSD_13356_BEARISH_13340_13346,XRPUSD,1h,SHORT,13340,2025-12-08T20:00:00+00:00,13346,CHOCH,internal,2.0933,2.0758,0.0175,0.843,13340,2.0933,2.0758,0.0175,0.843,13340,True,True,True,True,NO_MISMATCH
ETHUSD_13378_BULLISH_13369_13377,ETHUSD,1h,LONG,13369,2025-12-10T01:00:00+00:00,13377,BOS,internal,3314.7,3287.35,27.35,0.832,13369,3314.7,3287.35,27.35,0.832,13369,True,True,True,True,NO_MISMATCH
BTCUSD_13384_BEARISH_13378_13382,BTCUSD,1h,SHORT,13378,2025-12-10T10:00:00+00:00,13382,CHOCH,internal,93231.5,92097.0,1134.5,1.2319,13378,93231.5,92097.0,1134.5,1.2319,13378,True,True,True,True,NO_MISMATCH
SOLUSD_13387_BEARISH_13372_13378,SOLUSD,1h,SHORT,13372,2025-12-10T04:00:00+00:00,13378,CHOCH,internal,140.22,138.038,2.182,1.5807,13372,140.22,138.038,2.182,1.5807,13372,True,True,True,True,NO_MISMATCH
SOLUSD_13413_BEARISH_13386_13392,SOLUSD,1h,SHORT,13386,2025-12-10T18:00:00+00:00,13392,BOS,internal,139.499,136.388,3.111,2.281,13386,139.499,136.388,3.111,2.281,13386,True,True,True,True,NO_MISMATCH
ETHUSD_13416_BULLISH_13406_13412,ETHUSD,1h,LONG,13406,2025-12-11T14:00:00+00:00,13412,CHOCH,internal,3195.2,3144.0,51.2,1.6285,13406,3195.2,3144.0,51.2,1.6285,13406,True,True,True,True,NO_MISMATCH
BTCUSD_13436_BULLISH_13406_13410,BTCUSD,1h,LONG,13406,2025-12-11T14:00:00+00:00,13410,CHOCH,internal,90458.5,89227.5,1231.0,1.3796,13406,90458.5,89227.5,1231.0,1.3796,13406,True,True,True,True,NO_MISMATCH
SOLUSD_13452_BULLISH_13445_13448,SOLUSD,1h,LONG,13445,2025-12-13T05:00:00+00:00,13448,CHOCH,internal,132.977,132.301,0.676,0.511,13445,132.977,132.301,0.676,0.511,13445,True,True,True,True,NO_MISMATCH
XRPUSD_13457_BULLISH_13434_13444,XRPUSD,1h,LONG,13434,2025-12-12T18:00:00+00:00,13444,CHOCH,internal,2.0245,1.9886,0.0359,1.8053,13434,2.0245,1.9886,0.0359,1.8053,13434,True,True,True,True,NO_MISMATCH
SOLUSD_13486_BULLISH_13396_13409,SOLUSD,1h,LONG,13396,2025-12-11T04:00:00+00:00,13409,CHOCH,internal,131.5,129.024,2.476,1.919,13396,131.5,129.024,2.476,1.919,13396,True,True,True,True,NO_MISMATCH
ETHUSD_13488_BEARISH_13476_13487,ETHUSD,1h,SHORT,13476,2025-12-14T12:00:00+00:00,13487,CHOCH,internal,3107.65,3069.55,38.1,1.2412,13476,3107.65,3069.55,38.1,1.2412,13476,True,True,True,True,NO_MISMATCH
SOLUSD_13497_BEARISH_13464_13475,SOLUSD,1h,SHORT,13464,2025-12-14T00:00:00+00:00,13475,BOS,internal,133.647,132.686,0.961,0.7243,13464,133.647,132.686,0.961,0.7243,13464,True,True,True,True,NO_MISMATCH
ETHUSD_13503_BULLISH_13267_13359,ETHUSD,1h,LONG,13267,2025-12-05T19:00:00+00:00,13359,BOS,internal,3047.0,2982.35,64.65,2.1678,13267,3047.0,2982.35,64.65,2.1678,13267,True,True,True,True,NO_MISMATCH
SOLUSD_13512_BULLISH_13167_13221,SOLUSD,1h,LONG,13167,2025-12-01T15:00:00+00:00,13221,CHOCH,internal,126.3,123.11,3.19,2.5912,13167,126.3,123.11,3.19,2.5912,13167,True,True,True,True,NO_MISMATCH
SOLUSD_13525_BULLISH_13516_13522,SOLUSD,1h,LONG,13516,2025-12-16T04:00:00+00:00,13522,CHOCH,internal,126.793,124.862,1.931,1.5465,13516,126.793,124.862,1.931,1.5465,13516,True,True,True,True,NO_MISMATCH
BTCUSD_13549_BEARISH_13537_13539,BTCUSD,1h,SHORT,13537,2025-12-17T01:00:00+00:00,13539,CHOCH,internal,87935.5,87448.0,487.5,0.5575,13537,87935.5,87448.0,487.5,0.5575,13537,True,True,True,True,NO_MISMATCH
SOLUSD_13549_BEARISH_13537_13546,SOLUSD,1h,SHORT,13537,2025-12-17T01:00:00+00:00,13546,CHOCH,internal,129.835,128.774,1.061,0.8239,13537,129.835,128.774,1.061,0.8239,13537,True,True,True,True,NO_MISMATCH
XRPUSD_13549_BEARISH_13537_13544,XRPUSD,1h,SHORT,13537,2025-12-17T01:00:00+00:00,13544,CHOCH,internal,1.9395,1.9198,0.0197,1.0261,13537,1.9395,1.9198,0.0197,1.0261,13537,True,True,True,True,NO_MISMATCH
SOLUSD_13550_BEARISH_13501_13502,SOLUSD,1h,SHORT,13501,2025-12-15T13:00:00+00:00,13502,BOS,internal,133.297,131.703,1.594,1.2103,13501,133.297,131.703,1.594,1.2103,13501,True,True,True,True,NO_MISMATCH
SOLUSD_13551_BULLISH_13545_13550,SOLUSD,1h,LONG,13545,2025-12-17T09:00:00+00:00,13550,CHOCH,internal,127.0303,125.98,1.0503,0.8337,13545,127.0303,125.98,1.0503,0.8337,13545,True,True,True,True,NO_MISMATCH
XRPUSD_13553_BULLISH_13516_13523,XRPUSD,1h,LONG,13516,2025-12-16T04:00:00+00:00,13523,CHOCH,internal,1.875,1.8507,0.0243,1.313,13516,1.875,1.8507,0.0243,1.313,13516,True,True,True,True,NO_MISMATCH
BTCUSD_13554_BULLISH_13516_13522,BTCUSD,1h,LONG,13516,2025-12-16T04:00:00+00:00,13522,CHOCH,internal,85897.0,85234.5,662.5,0.7773,13516,85897.0,85234.5,662.5,0.7773,13516,True,True,True,True,NO_MISMATCH
XRPUSD_13569_BEARISH_13556_13565,XRPUSD,1h,SHORT,13556,2025-12-17T20:00:00+00:00,13565,BOS,internal,1.8831,1.8569,0.0262,1.411,13556,1.8831,1.8569,0.0262,1.411,13556,True,True,True,True,NO_MISMATCH
XRPUSD_13573_BEARISH_13549_13553,XRPUSD,1h,SHORT,13549,2025-12-17T13:00:00+00:00,13553,CHOCH,internal,1.9279,1.904,0.0239,1.2553,13549,1.9279,1.904,0.0239,1.2553,13549,True,True,True,True,NO_MISMATCH
BTCUSD_13596_BEARISH_13576_13579,BTCUSD,1h,SHORT,13576,2025-12-18T16:00:00+00:00,13579,BOS,internal,88509.0,87809.0,700.0,0.7972,13576,88509.0,87809.0,700.0,0.7972,13576,True,True,True,True,NO_MISMATCH
XRPUSD_13602_BEARISH_13574_13579,XRPUSD,1h,SHORT,13574,2025-12-18T14:00:00+00:00,13579,CHOCH,internal,1.9256,1.8891,0.0365,1.9321,13574,1.9256,1.8891,0.0365,1.9321,13574,True,True,True,True,NO_MISMATCH
BTCUSD_13604_BEARISH_13600_13601,BTCUSD,1h,SHORT,13600,2025-12-19T16:00:00+00:00,13601,BOS,internal,88879.0,87853.0,1026.0,1.1679,13600,88879.0,87853.0,1026.0,1.1679,13600,True,True,True,True,NO_MISMATCH
ETHUSD_13639_BEARISH_13629_13633,ETHUSD,1h,SHORT,13629,2025-12-20T21:00:00+00:00,13633,BOS,internal,2985.2,2977.9,7.3,0.2451,13629,2985.2,2977.9,7.3,0.2451,13629,True,True,True,True,NO_MISMATCH
SOLUSD_13641_BEARISH_13624_13633,SOLUSD,1h,SHORT,13624,2025-12-20T16:00:00+00:00,13633,CHOCH,internal,126.694,126.112,0.582,0.4615,13624,126.694,126.112,0.582,0.4615,13624,True,True,True,True,NO_MISMATCH
XRPUSD_13642_BULLISH_13634_13641,XRPUSD,1h,LONG,13634,2025-12-21T02:00:00+00:00,13641,BOS,internal,1.9335,1.9163,0.0172,0.8976,13634,1.9335,1.9163,0.0172,0.8976,13634,True,True,True,True,NO_MISMATCH
XRPUSD_13645_BULLISH_13610_13616,XRPUSD,1h,LONG,13610,2025-12-20T02:00:00+00:00,13616,CHOCH,internal,1.9022,1.8928,0.0094,0.4966,13610,1.9022,1.8928,0.0094,0.4966,13610,True,True,True,True,NO_MISMATCH
ETHUSD_13648_BEARISH_13641_13645,ETHUSD,1h,SHORT,13641,2025-12-21T09:00:00+00:00,13645,CHOCH,internal,3012.5,2984.05,28.45,0.9534,13641,3012.5,2984.05,28.45,0.9534,13641,True,True,True,True,NO_MISMATCH
