ob_id,asset,direction,decision_timestamp,decision_bar_idx,ob_top,ob_bottom,ob_width,r_ctrl_a_quantedge_current,r_ctrl_b_proximal_edge,r_ctrl_c_midpoint_50,r_ctrl_d_deep_75,r_ctrl_e_swing_liquidity_tp,r_ctrl_f_atr_buffered_sl,r_ctrl_g_optimistic_exec,mfe_r,mae_r,holding_bars,is_ambiguous_same_bar_touch,first_touch_occurred
SOLUSD_10805_BULLISH_10796_10802,SOLUSD,LONG,2025-08-25T05:00:00+00:00,10805,205.504,201.189,4.314999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.113635,1.741908,2,False,True
SOLUSD_10806_BULLISH_10765_10778,SOLUSD,LONG,2025-08-25T06:00:00+00:00,10806,202.593,200.69,1.9029999999999916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.669469,2.332633,1,False,True
XRPUSD_10840_BEARISH_10815_10819,XRPUSD,SHORT,2025-08-26T16:00:00+00:00,10840,2.9735,2.9466,0.026899999999999924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.407683,1.713755,2,False,True
SOLUSD_10843_BEARISH_10814_10819,SOLUSD,SHORT,2025-08-26T19:00:00+00:00,10843,199.451,196.837,2.6140000000000043,1.7141,1.7143,0.0,0.0,-0.2,1.4286,1.7141,1.915073,0.280286,6,False,True
ETHUSD_10852_BEARISH_10814_10819,ETHUSD,SHORT,2025-08-27T04:00:00+00:00,10852,4683.8,4618.15,65.65000000000055,1.7142,1.7143,4.428,0.0,-0.2,1.4286,1.7142,2.057629,0.586697,15,False,True
BTCUSD_10864_BEARISH_10816_10820,BTCUSD,SHORT,2025-08-27T16:00:00+00:00,10864,112909.5,111986.0,923.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.943873,0.497564,4,False,True
ETHUSD_10866_BULLISH_10856_10863,ETHUSD,LONG,2025-08-27T18:00:00+00:00,10866,4596.35,4554.1,42.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.415385,1.657988,1,False,True
ETHUSD_10878_BEARISH_10862_10869,ETHUSD,SHORT,2025-08-28T06:00:00+00:00,10878,4663.45,4581.85,81.59999999999945,1.7142,1.7143,4.428,0.0,-0.2,1.4286,1.7142,1.944444,0.515523,9,False,True
BTCUSD_10883_BEARISH_10803_10806,BTCUSD,SHORT,2025-08-28T11:00:00+00:00,10883,113633.0,112866.5,766.5,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,2.065884,0.665145,8,False,True
BTCUSD_10898_BULLISH_10872_10876,BTCUSD,LONG,2025-08-29T02:00:00+00:00,10898,111504.5,110822.0,682.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.928205,2.878388,5,False,True
SOLUSD_10903_BULLISH_10889_10900,SOLUSD,LONG,2025-08-29T07:00:00+00:00,10903,210.593,207.272,3.320999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.095252,1.471344,1,False,True
BTCUSD_10941_BULLISH_10933_10935,BTCUSD,LONG,2025-08-30T21:00:00+00:00,10941,108575.0,108165.5,409.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.930403,0.371184,3,False,True
ETHUSD_10944_BEARISH_10899_10903,ETHUSD,SHORT,2025-08-31T00:00:00+00:00,10944,4503.9,4465.8,38.099999999999454,1.7143,1.7143,4.428,9.856,2.5,1.4286,1.7143,3.442695,0.772528,23,False,True
SOLUSD_10944_BEARISH_10925_10933,SOLUSD,SHORT,2025-08-31T00:00:00+00:00,10944,206.985,204.34,2.6450000000000102,1.7146,1.7143,4.428,9.856,-0.2,1.4286,1.7146,1.782357,0.806931,14,False,True
BTCUSD_10962_BEARISH_10945_10955,BTCUSD,SHORT,2025-08-31T18:00:00+00:00,10962,109451.5,109096.0,355.5,1.7143,1.7143,0.0,0.0,2.5,1.4286,1.7143,2.994374,0.302391,5,False,True
ETHUSD_10975_BEARISH_10959_10966,ETHUSD,SHORT,2025-09-01T07:00:00+00:00,10975,4489.9,4456.1,33.79999999999927,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.106509,1.039448,1,False,True
BTCUSD_10991_BEARISH_10981_10989,BTCUSD,SHORT,2025-09-01T23:00:00+00:00,10991,109491.0,108898.5,592.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.090295,1.14346,2,False,True
SOLUSD_10996_BEARISH_10976_10989,SOLUSD,SHORT,2025-09-02T04:00:00+00:00,10996,204.491,202.36,2.1310000000000002,1.7161,1.7143,4.428,9.856,2.5,1.4286,1.7161,3.499296,0.944314,8,False,True
XRPUSD_11007_BULLISH_11004_11006,XRPUSD,LONG,2025-09-02T15:00:00+00:00,11007,2.8016,2.7611,0.0405000000000002,1.5975,1.7143,0.0,0.0,-0.2,1.4286,1.5975,2.058436,0.358025,5,False,True
XRPUSD_11019_BEARISH_10945_10967,XRPUSD,SHORT,2025-09-03T03:00:00+00:00,11019,2.8675,2.8353,0.032200000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.409938,1.277433,9,False,True
ETHUSD_11036_BEARISH_10976_10984,ETHUSD,SHORT,2025-09-03T20:00:00+00:00,11036,4490.9,4461.85,29.049999999999272,1.7144,1.7143,4.428,0.0,-0.2,1.4286,1.7144,2.300057,0.586919,6,False,True
SOLUSD_11037_BULLISH_11022_11030,SOLUSD,LONG,2025-09-03T21:00:00+00:00,11037,209.373,207.921,1.4519999999999982,1.7172,1.7143,0.0,0.0,-0.2,1.4286,1.7172,1.738292,0.485767,2,False,True
BTCUSD_11044_BULLISH_11023_11030,BTCUSD,LONG,2025-09-04T04:00:00+00:00,11044,111077.0,110499.0,578.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.432526,2,False,True
XRPUSD_11046_BULLISH_11023_11030,XRPUSD,LONG,2025-09-04T06:00:00+00:00,11046,2.8203,2.8093,0.01100000000000012,1.7909,1.7143,4.428,0.0,2.5,1.4286,1.7909,3.136364,0.636364,2,False,True
XRPUSD_11058_BULLISH_11008_11013,XRPUSD,LONG,2025-09-04T18:00:00+00:00,11058,2.8044,2.7806,0.0237999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.464986,1.201681,6,False,True
SOLUSD_11071_BEARISH_11050_11054,SOLUSD,SHORT,2025-09-05T07:00:00+00:00,11071,208.732,207.46,1.2719999999999914,1.717,1.7143,0.0,0.0,2.5,1.4286,1.717,3.468553,0.118449,2,False,True
XRPUSD_11075_BEARISH_11048_11055,XRPUSD,SHORT,2025-09-05T11:00:00+00:00,11075,2.8548,2.8228,0.03200000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.945833,1,False,True
SOLUSD_11077_BEARISH_11029_11044,SOLUSD,SHORT,2025-09-05T13:00:00+00:00,11077,212.993,209.021,3.9720000000000084,1.7133,1.7143,0.0,0.0,2.5,1.4286,1.7133,2.824438,0.0,1,False,True
BTCUSD_11078_BULLISH_11064_11070,BTCUSD,LONG,2025-09-05T14:00:00+00:00,11078,110905.0,110405.0,500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.163,1.308,1,False,True
ETHUSD_11078_BULLISH_10740_10742,ETHUSD,LONG,2025-09-05T14:00:00+00:00,11078,4277.0,4206.85,70.14999999999964,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,1.95272,0.463055,71,False,True
SOLUSD_11078_BULLISH_11065_11076,SOLUSD,LONG,2025-09-05T14:00:00+00:00,11078,203.711,200.901,2.8100000000000023,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.268565,1.100119,26,False,True
ETHUSD_11094_BEARISH_11088_11093,ETHUSD,SHORT,2025-09-06T06:00:00+00:00,11094,4327.9,4301.5,26.399999999999636,1.7141,1.7143,0.0,0.0,-0.2,1.4286,1.7141,2.376263,0.325758,9,False,True
SOLUSD_11096_BEARISH_11090_11093,SOLUSD,SHORT,2025-09-06T08:00:00+00:00,11096,204.631,203.088,1.5430000000000064,1.7142,1.7143,0.0,0.0,-0.2,1.4286,1.7142,1.852452,0.0,5,False,True
XRPUSD_11118_BEARISH_11091_11097,XRPUSD,SHORT,2025-09-07T06:00:00+00:00,11118,2.8279,2.8186,0.009300000000000086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.580645,1,False,True
BTCUSD_11138_BEARISH_11135_11136,BTCUSD,SHORT,2025-09-08T02:00:00+00:00,11138,111571.0,111021.0,550.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.287273,1.008182,5,False,True
ETHUSD_11153_BULLISH_11143_11150,ETHUSD,LONG,2025-09-08T17:00:00+00:00,11153,4311.05,4285.7,25.350000000000364,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.946746,1.112426,2,False,True
BTCUSD_11161_BULLISH_11138_11144,BTCUSD,LONG,2025-09-09T01:00:00+00:00,11161,111356.5,110577.5,779.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.813008,0.168164,4,False,True
BTCUSD_11172_BEARISH_10885_10903,BTCUSD,SHORT,2025-09-09T12:00:00+00:00,11172,113440.5,112537.5,903.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.921373,0.2189,2,False,True
XRPUSD_11173_BEARISH_10866_10870,XRPUSD,SHORT,2025-09-09T13:00:00+00:00,11173,3.0443,3.0073,0.03699999999999992,1.6775,1.7143,0.0,0.0,-0.2,1.4286,1.6775,2.347748,0.034234,1,False,True
SOLUSD_11175_BULLISH_11162_11166,SOLUSD,LONG,2025-09-09T15:00:00+00:00,11175,213.493,210.862,2.6310000000000002,1.7153,1.7143,0.0,0.0,-0.2,1.4286,1.7153,2.031547,0.0,3,False,True
XRPUSD_11175_BULLISH_11163_11167,XRPUSD,LONG,2025-09-09T15:00:00+00:00,11175,2.9521,2.9329,0.019200000000000106,1.5764,1.5382,0.0,0.0,-0.2,-0.5,1.5764,1.6875,0.298611,4,False,True
SOLUSD_11272_BULLISH_11240_11246,SOLUSD,LONG,2025-09-13T16:00:00+00:00,11272,238.298,236.633,1.664999999999992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.381381,1.686286,1,False,True
XRPUSD_11272_BULLISH_11253_11264,XRPUSD,LONG,2025-09-13T16:00:00+00:00,11272,3.1258,3.085,0.04079999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.382353,1.013072,9,False,True
BTCUSD_11279_BEARISH_11266_11272,BTCUSD,SHORT,2025-09-13T23:00:00+00:00,11279,116138.0,115861.0,277.0,1.7143,1.7143,4.428,9.856,2.5,1.4286,1.7143,2.521661,0.974729,14,False,True
ETHUSD_11309_BEARISH_11286_11293,ETHUSD,SHORT,2025-09-15T05:00:00+00:00,11309,4680.65,4658.9,21.75,1.7145,1.7143,0.0,0.0,-0.2,1.4286,1.7145,1.993103,0.457471,1,False,True
XRPUSD_11310_BULLISH_11305_11309,XRPUSD,LONG,2025-09-15T06:00:00+00:00,11310,3.0473,3.0108,0.036499999999999755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.336986,3.100457,2,False,True
ETHUSD_11311_BULLISH_11305_11308,ETHUSD,LONG,2025-09-15T07:00:00+00:00,11311,4622.8,4578.9,43.900000000000546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.194381,1,False,True
ETHUSD_11312_BULLISH_11244_11248,ETHUSD,LONG,2025-09-15T08:00:00+00:00,11312,4530.35,4502.75,27.600000000000364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.521739,1.304348,1,False,True
BTCUSD_11317_BULLISH_11223_11230,BTCUSD,LONG,2025-09-15T13:00:00+00:00,11317,114658.5,113937.0,721.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.953107,0.234927,6,False,True
SOLUSD_11325_BEARISH_11316_11320,SOLUSD,SHORT,2025-09-15T21:00:00+00:00,11325,238.088,234.336,3.751999999999981,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.438522,1.409382,19,False,True
BTCUSD_11337_BULLISH_11332_11333,BTCUSD,LONG,2025-09-16T09:00:00+00:00,11337,115524.0,114878.0,646.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.063467,1.309598,4,False,True
XRPUSD_11347_BEARISH_11309_11312,XRPUSD,SHORT,2025-09-16T19:00:00+00:00,11347,3.0659,3.0478,0.018100000000000005,1.5359,1.7143,4.428,0.0,-0.2,1.4286,1.5359,1.839779,0.508287,8,False,True
ETHUSD_11348_BEARISH_11334_11341,ETHUSD,SHORT,2025-09-16T20:00:00+00:00,11348,4535.95,4491.7,44.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.426742,1.497175,6,False,True
XRPUSD_11348_BULLISH_11336_11347,XRPUSD,LONG,2025-09-16T20:00:00+00:00,11348,3.0484,3.0026,0.04579999999999984,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.583697,1.032023,14,False,True
SOLUSD_11362_BULLISH_11342_11343,SOLUSD,LONG,2025-09-17T10:00:00+00:00,11362,234.3076,231.226,3.0816000000000088,1.7146,1.7143,4.428,0.0,-0.2,1.4286,1.7146,2.032191,0.643129,8,False,True
BTCUSD_11369_BULLISH_11341_11344,BTCUSD,LONG,2025-09-17T17:00:00+00:00,11369,115523.0,114678.0,845.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.60355,1.009467,1,False,True
SOLUSD_11374_BEARISH_11297_11303,SOLUSD,SHORT,2025-09-17T22:00:00+00:00,11374,248.4,244.468,3.9320000000000164,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.981011,1.186504,17,False,True
ETHUSD_11395_BULLISH_11389_11392,ETHUSD,LONG,2025-09-18T19:00:00+00:00,11395,4603.65,4557.05,46.599999999999454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81402,1.463519,8,False,True
XRPUSD_11398_BULLISH_11382_11385,XRPUSD,LONG,2025-09-18T22:00:00+00:00,11398,3.0817,3.0551,0.02660000000000018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.909774,1.536341,5,False,True
SOLUSD_11403_BULLISH_11382_11391,SOLUSD,LONG,2025-09-19T03:00:00+00:00,11403,245.029,242.558,2.4710000000000036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.663024,1.230784,6,False,True
BTCUSD_11416_BULLISH_11373_11379,BTCUSD,LONG,2025-09-19T16:00:00+00:00,11416,116090.0,115268.5,821.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.265977,1.324609,3,False,True
ETHUSD_11432_BULLISH_11423_11431,ETHUSD,LONG,2025-09-20T08:00:00+00:00,11432,4468.25,4444.8,23.449999999999818,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.682303,1.162047,25,False,True
BTCUSD_11442_BULLISH_11433_11440,BTCUSD,LONG,2025-09-20T18:00:00+00:00,11442,115756.0,115616.5,139.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.021505,1.397849,5,False,True
BTCUSD_11449_BULLISH_11428_11431,BTCUSD,LONG,2025-09-21T01:00:00+00:00,11449,115539.5,115354.5,185.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.354054,1.348649,8,False,True
XRPUSD_11452_BEARISH_11431_11442,XRPUSD,SHORT,2025-09-21T04:00:00+00:00,11452,3.0079,2.9974,0.010499999999999954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.457143,1,False,True
SOLUSD_11456_BULLISH_11443_11451,SOLUSD,LONG,2025-09-21T08:00:00+00:00,11456,238.989,237.8856,1.1033999999999935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.760015,1,False,True
BTCUSD_11465_BEARISH_11460_11464,BTCUSD,SHORT,2025-09-21T17:00:00+00:00,11465,115716.0,115573.0,143.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.059441,0.412587,2,False,True
ETHUSD_11469_BULLISH_11457_11466,ETHUSD,LONG,2025-09-21T21:00:00+00:00,11469,4473.0,4441.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.472917,1.004167,2,False,True
ETHUSD_11474_BULLISH_11104_11232,ETHUSD,LONG,2025-09-22T02:00:00+00:00,11474,4303.95,4235.1,68.84999999999945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.444687,1.389252,3,False,True
BTCUSD_11492_BEARISH_11486_11491,BTCUSD,SHORT,2025-09-22T20:00:00+00:00,11492,113412.0,112719.0,693.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.468013,0.081289,6,False,True
ETHUSD_11493_BEARISH_11486_11491,ETHUSD,SHORT,2025-09-22T21:00:00+00:00,11493,4218.3,4181.5,36.80000000000018,1.7141,1.7143,4.428,0.0,-0.2,1.4286,1.7141,1.862319,0.730072,5,False,True
BTCUSD_11501_BEARISH_11493_11498,BTCUSD,SHORT,2025-09-23T05:00:00+00:00,11501,112934.5,112554.0,380.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.382392,1,False,True
SOLUSD_11504_BEARISH_11496_11498,SOLUSD,SHORT,2025-09-23T08:00:00+00:00,11504,221.325,219.363,1.961999999999989,1.7149,1.7143,4.428,0.0,-0.2,1.4286,1.7149,1.957526,0.626232,7,False,True
BTCUSD_11513_BULLISH_11500_11503,BTCUSD,LONG,2025-09-23T17:00:00+00:00,11513,112438.5,111815.5,623.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.287319,1,False,True
ETHUSD_11558_BEARISH_11553_11557,ETHUSD,SHORT,2025-09-25T14:00:00+00:00,11558,4052.5,4011.8,40.69999999999982,1.7142,1.7143,0.0,0.0,2.5,1.4286,1.7142,3.124488,0.0,2,False,True
ETHUSD_11578_BULLISH_11567_11569,ETHUSD,LONG,2025-09-26T10:00:00+00:00,11578,3905.0,3848.75,56.25,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.222519,0.454815,3,False,True
XRPUSD_11580_BEARISH_11570_11578,XRPUSD,SHORT,2025-09-26T12:00:00+00:00,11580,2.7778,2.7483,0.02950000000000008,1.6124,1.7143,4.428,0.0,2.5,1.4286,1.6124,2.561582,0.507345,2,False,True
SOLUSD_11584_BEARISH_11563_11567,SOLUSD,SHORT,2025-09-26T16:00:00+00:00,11584,200.8519,197.33,3.521899999999988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.416101,1,False,True
BTCUSD_11587_BULLISH_11579_11585,BTCUSD,LONG,2025-09-26T19:00:00+00:00,11587,109169.0,108576.5,592.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.014346,0.231224,45,False,True
SOLUSD_11616_BULLISH_11609_11613,SOLUSD,LONG,2025-09-28T00:00:00+00:00,11616,202.901,200.8,2.100999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.479296,1.069173,3,False,True
BTCUSD_11617_BULLISH_11607_11614,BTCUSD,LONG,2025-09-28T01:00:00+00:00,11617,109396.0,109155.5,240.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.665281,1.035343,11,False,True
XRPUSD_11619_BULLISH_11609_11612,XRPUSD,LONG,2025-09-28T03:00:00+00:00,11619,2.7838,2.7614,0.022399999999999753,1.8929,1.7143,4.428,9.856,-0.2,1.4286,1.8929,2.071429,0.779762,12,False,True
SOLUSD_11631_BEARISH_11614_11625,SOLUSD,SHORT,2025-09-28T15:00:00+00:00,11631,204.871,203.35,1.521000000000015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.473592,1.807364,2,False,True
XRPUSD_11656_BULLISH_11653_11654,XRPUSD,LONG,2025-09-29T16:00:00+00:00,11656,2.8853,2.8445,0.04079999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.271242,1.277778,17,False,True
ETHUSD_11658_BEARISH_11534_11547,ETHUSD,SHORT,2025-09-29T18:00:00+00:00,11658,4205.85,4148.6,57.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.102766,1.645124,2,False,True
SOLUSD_11672_BULLISH_11652_11654,SOLUSD,LONG,2025-09-30T08:00:00+00:00,11672,207.942,205.121,2.820999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.089566,1.307692,7,False,True
ETHUSD_11673_BULLISH_11657_11660,ETHUSD,LONG,2025-09-30T09:00:00+00:00,11673,4157.75,4126.3,31.449999999999818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.058294,1.390037,5,False,True
ETHUSD_11680_BULLISH_11647_11653,ETHUSD,LONG,2025-09-30T16:00:00+00:00,11680,4112.15,4087.05,25.099999999999454,1.7145,1.7143,4.428,0.0,2.5,1.4286,1.7145,3.430279,0.721116,3,False,True
ETHUSD_11684_BEARISH_11664_11679,ETHUSD,SHORT,2025-09-30T20:00:00+00:00,11684,4244.1,4192.95,51.150000000000546,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,1.999022,0.0,2,False,True
SOLUSD_11706_BEARISH_11512_11523,SOLUSD,SHORT,2025-10-01T18:00:00+00:00,11706,221.684,217.753,3.9310000000000116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.119986,1.339523,5,False,True
ETHUSD_11709_BULLISH_11698_11707,ETHUSD,LONG,2025-10-01T21:00:00+00:00,11709,4311.8,4278.0,33.80000000000018,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,2.035503,0.0,2,False,True
ETHUSD_11712_BULLISH_11709_11711,ETHUSD,LONG,2025-10-02T00:00:00+00:00,11712,4334.25,4285.9,48.350000000000364,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,2.099621,0.0,1,False,True
SOLUSD_11726_BULLISH_11719_11724,SOLUSD,LONG,2025-10-02T14:00:00+00:00,11726,225.135,222.3561,2.778899999999993,1.7128,1.7143,4.428,9.856,-0.2,1.4286,1.7128,2.305816,0.890172,2,False,True
SOLUSD_11753_BULLISH_11750_11751,SOLUSD,LONG,2025-10-03T17:00:00+00:00,11753,230.9734,227.106,3.8674000000000035,1.7147,1.7143,0.0,0.0,-0.2,1.4286,1.7147,1.886349,0.33978,2,False,True
XRPUSD_11753_BULLISH_11750_11751,XRPUSD,LONG,2025-10-03T17:00:00+00:00,11753,3.047,3.0066,0.04039999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.613861,1.455446,15,False,True
ETHUSD_11810_BEARISH_11795_11801,ETHUSD,SHORT,2025-10-06T02:00:00+00:00,11810,4555.95,4534.65,21.300000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2277,1.976526,4,False,True
ETHUSD_11815_BULLISH_11808_11814,ETHUSD,LONG,2025-10-06T07:00:00+00:00,11815,4552.7,4487.0,65.69999999999982,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,2.06342,0.083714,6,False,True
SOLUSD_11828_BULLISH_11815_11823,SOLUSD,LONG,2025-10-06T20:00:00+00:00,11828,234.197,230.551,3.646000000000015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.678186,1.444688,10,False,True
BTCUSD_11845_BULLISH_11815_11820,BTCUSD,LONG,2025-10-07T13:00:00+00:00,11845,123998.0,123229.5,768.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.260464,2.21362,1,False,True
ETHUSD_11850_BULLISH_11776_11786,ETHUSD,LONG,2025-10-07T18:00:00+00:00,11850,4467.0,4439.05,27.949999999999818,1.7144,1.7143,0.0,0.0,2.5,1.4286,1.7144,2.654144,0.100775,2,False,True
XRPUSD_11860_BEARISH_11852_11859,XRPUSD,SHORT,2025-10-08T04:00:00+00:00,11860,2.8802,2.8534,0.026799999999999713,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.950249,1.064677,8,False,True
XRPUSD_11881_BULLISH_11860_11872,XRPUSD,LONG,2025-10-09T01:00:00+00:00,11881,2.8635,2.8291,0.03440000000000021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.151163,1.217054,1,False,True
XRPUSD_11882_BULLISH_11691_11696,XRPUSD,LONG,2025-10-09T02:00:00+00:00,11882,2.8413,2.8128,0.028499999999999748,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.632749,1.014035,5,False,True
XRPUSD_11909_BEARISH_11892_11896,XRPUSD,SHORT,2025-10-10T05:00:00+00:00,11909,2.8394,2.8217,0.01770000000000005,1.968,1.7143,0.0,0.0,-0.2,1.4286,1.968,2.148776,0.269303,2,False,True
SOLUSD_11918_BULLISH_11912_11917,SOLUSD,LONG,2025-10-10T14:00:00+00:00,11918,219.9965,217.283,2.7135000000000105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.356673,5.138812,1,False,True
SOLUSD_11922_BULLISH_11692_11696,SOLUSD,LONG,2025-10-10T18:00:00+00:00,11922,209.471,206.31,3.1610000000000014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.26964,1,False,True
BTCUSD_11938_BEARISH_11932_11935,BTCUSD,SHORT,2025-10-11T10:00:00+00:00,11938,112943.5,111651.5,1292.0,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,2.44066,0.519608,10,False,True
XRPUSD_11940_BULLISH_11933_11936,XRPUSD,LONG,2025-10-11T12:00:00+00:00,11940,2.4468,2.3873,0.059499999999999886,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.346218,2.14958,8,False,True
ETHUSD_11958_BEARISH_11943_11947,ETHUSD,SHORT,2025-10-12T06:00:00+00:00,11958,3854.25,3812.6,41.65000000000009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.613445,1.361745,4,False,True
SOLUSD_11958_BEARISH_11943_11947,SOLUSD,SHORT,2025-10-12T06:00:00+00:00,11958,184.889,182.327,2.562000000000012,1.7161,1.7143,0.0,0.0,2.5,1.4286,1.7161,2.556596,0.031486,7,False,True
BTCUSD_11989_BEARISH_11983_11987,BTCUSD,SHORT,2025-10-13T13:00:00+00:00,11989,115512.0,114981.5,530.5,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,2.35344,0.850141,1,False,True
ETHUSD_11989_BEARISH_11983_11987,ETHUSD,SHORT,2025-10-13T13:00:00+00:00,11989,4197.45,4158.0,39.44999999999982,1.7143,1.7143,0.0,0.0,2.5,1.4286,1.7143,2.969582,0.264892,1,False,True
BTCUSD_12001_BULLISH_11991_11995,BTCUSD,LONG,2025-10-14T01:00:00+00:00,12001,114695.0,113929.0,766.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.613577,1,False,True
XRPUSD_12001_BULLISH_11987_11996,XRPUSD,LONG,2025-10-14T01:00:00+00:00,12001,2.6024,2.5352,0.0671999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.025794,1.367063,3,False,True
ETHUSD_12004_BULLISH_11988_11993,ETHUSD,LONG,2025-10-14T04:00:00+00:00,12004,4133.1,4055.0,78.10000000000036,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.201878,1.013658,1,False,True
