ob_id,asset,symbol,direction,timeframe,creation_timestamp,creation_bar_index,confirmation_timestamp,confirmation_bar_index,decision_timestamp,decision_bar_index,top_price,bottom_price,zone_size,zone_size_percent,zone_midpoint,entry_price,sl_price,tp_price,risk_distance,stop_distance_percent,atr_at_decision,atr_normalized_stop_distance,leverage,source_candle_index,source_candle_timestamp,source_candle_open,source_candle_high,source_candle_low,source_candle_close,source_candle_volume,break_type,structure_origin,trend_before_break,internal_trend_at_decision,swing_trend_at_decision,structural_event_id,qualification_status,invalidation_status,invalidation_bar_index,invalidation_timestamp,first_touch_occurred,first_touch_bar_index,first_touch_timestamp,first_touch_price,first_touch_result,realized_r,holding_bars,mfe_r,mae_r,feature_cutoff_timestamp,feat_ob_width_pct,feat_ob_width_atr,feat_stop_distance_pct,feat_stop_distance_atr,feat_entry_depth_in_zone,feat_mitigation_depth_pct,feat_formation_body_ratio,feat_formation_range_atr,feat_displacement_atr,feat_bars_since_formation,feat_bars_since_break,feat_pre_decision_retests,feat_price_to_entry_atr,feat_is_bos,feat_is_choch,feat_origin_swing,feat_trend_align_internal,feat_trend_align_swing,feat_premium_discount,feat_dist_nearest_pivot_atr,feat_atr_pct,feat_atr_percentile,feat_realized_vol_20,feat_vol_expansion,feat_ret_5,feat_ret_15,feat_ret_50,feat_volume_ratio,feat_direction_long
SOLUSD_14194_BEARISH_14176_14186,SOLUSD,SOLUSD,SHORT,1h,2026-01-12T16:00:00+00:00,14176,2026-01-13T02:00:00+00:00,14186,2026-01-13T10:00:00+00:00,14194,144.3109,142.121,2.1899,1.5409,143.21595,142.668475,144.3109,139.85,1.642425,1.1512,1.175101,1.3977,30,14176,2026-01-12T16:00:00+00:00,142.592,144.3109,142.121,143.011,180664.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk14186|form14176,QUALIFIED_SHORT,INVALIDATED,14200,2026-01-13T16:00:00+00:00,True,14195,2026-01-13T11:00:00+00:00,142.121,TOUCH_HIT_SL,-1.0,6,0.902,1.1736,2026-01-13T10:00:00+00:00,1.54087,1.863584,1.151218,1.397688,1.0,0.475364,0.191333,1.863584,0.443366,18.0,8.0,1.0,0.465896,0.0,1.0,0.0,0.0,0.0,0.756676,0.003404,0.826831,78.5,0.598111,0.818653,1.551268,0.80147,3.90557,1.128595,0.0
ETHUSD_14222_BEARISH_14212_14218,ETHUSD,ETHUSD,SHORT,1h,2026-01-14T04:00:00+00:00,14212,2026-01-14T10:00:00+00:00,14218,2026-01-14T14:00:00+00:00,14222,3364.0,3335.65,28.35,0.8499,3349.825,3342.7375,3364.0,3306.29,21.2625,0.6361,22.036587,0.9649,55,14212,2026-01-14T04:00:00+00:00,3351.75,3364.0,3335.65,3338.65,726137.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk14218|form14212,QUALIFIED_SHORT,INVALIDATED,14224,2026-01-14T16:00:00+00:00,True,14223,2026-01-14T15:00:00+00:00,3335.65,TOUCH_HIT_SL,-1.0,2,0.7684,2.8695,2026-01-14T14:00:00+00:00,0.846711,1.286497,0.63608,0.964873,0.555556,0.77425,0.462081,1.286497,0.692031,10.0,4.0,0.0,0.250152,0.0,1.0,0.0,0.0,0.0,0.897359,0.006807,0.658152,72.0,0.937326,2.575263,0.605451,0.687135,7.434503,1.403645,0.0
SOLUSD_14235_BULLISH_14201_14206,SOLUSD,SOLUSD,LONG,1h,2026-01-13T17:00:00+00:00,14201,2026-01-13T22:00:00+00:00,14206,2026-01-15T03:00:00+00:00,14235,143.643,142.468,1.175,0.8247,143.0555,143.34925,142.468,144.86,0.88125,0.6148,1.238509,0.7115,56,14201,2026-01-13T17:00:00+00:00,143.192,143.643,142.468,142.881,89936.0,choch,internal,BULLISH,BEARISH,BULLISH,internal|choch|brk14206|form14201,QUALIFIED_LONG,INVALIDATED,14247,2026-01-15T15:00:00+00:00,True,14236,2026-01-15T04:00:00+00:00,143.643,TOUCH_HIT_TP,1.7143,3,1.7291,0.0888,2026-01-15T03:00:00+00:00,0.818918,0.948721,0.614757,0.711541,0.862979,0.368511,0.264681,0.948721,2.835668,34.0,29.0,2.0,0.107185,0.0,1.0,0.0,0.0,1.0,0.589471,0.032297,0.863181,100.0,0.583658,1.213556,-1.861782,-0.747771,3.306214,0.641112,1.0
ETHUSD_14241_BEARISH_14228_14234,ETHUSD,ETHUSD,SHORT,1h,2026-01-14T20:00:00+00:00,14228,2026-01-15T02:00:00+00:00,14234,2026-01-15T09:00:00+00:00,14241,3392.45,3361.25,31.2,0.9282,3376.85,3369.05,3392.45,3328.94,23.4,0.6946,22.980896,1.0182,50,14228,2026-01-14T20:00:00+00:00,3367.0,3392.45,3361.25,3383.0,708440.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk14234|form14228,QUALIFIED_SHORT,NOT_INVALIDATED,-1,,True,14242,2026-01-15T10:00:00+00:00,3361.25,TOUCH_HIT_TP,1.7141,5,2.0385,0.6303,2026-01-15T09:00:00+00:00,0.92704,1.357649,0.694558,1.018237,0.862179,0.419872,0.512821,1.357649,0.469956,13.0,7.0,0.0,0.1523,0.0,1.0,0.0,0.0,0.0,0.887382,0.010879,0.682827,96.5,0.604193,1.969027,1.855187,0.807225,7.813176,0.844259,0.0
SOLUSD_14269_BULLISH_14261_14268,SOLUSD,SOLUSD,LONG,1h,2026-01-16T05:00:00+00:00,14261,2026-01-16T12:00:00+00:00,14268,2026-01-16T13:00:00+00:00,14269,143.636,141.48,2.156,1.5239,142.558,143.097,141.48,145.87,1.617,1.13,1.202551,1.3446,30,14261,2026-01-16T05:00:00+00:00,141.65,143.636,141.48,143.192,55590.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk14268|form14261,QUALIFIED_LONG,INVALIDATED,14271,2026-01-16T15:00:00+00:00,True,14270,2026-01-16T14:00:00+00:00,143.636,TOUCH_HIT_SL,-1.0,2,0.4051,1.7669,2026-01-16T13:00:00+00:00,1.507049,1.792855,1.130003,1.344641,0.733302,0.448516,0.715213,1.792855,0.466508,8.0,1.0,0.0,0.029936,0.0,1.0,0.0,0.0,0.0,0.474562,0.004158,0.840587,61.0,0.358157,0.850691,-0.055889,0.491002,-0.494533,0.571143,1.0
SOLUSD_14273_BEARISH_14268_14271,SOLUSD,SOLUSD,SHORT,1h,2026-01-16T12:00:00+00:00,14268,2026-01-16T15:00:00+00:00,14271,2026-01-16T17:00:00+00:00,14273,143.872,143.121,0.751,0.5247,143.4965,143.121,143.872,141.83,0.751,0.5247,1.217383,0.6169,66,14268,2026-01-16T12:00:00+00:00,143.131,143.872,143.121,143.692,49648.0,choch,internal,BEARISH,BEARISH,BEARISH,internal|choch|brk14271|form14268,QUALIFIED_SHORT,INVALIDATED,14274,2026-01-16T18:00:00+00:00,True,14274,2026-01-16T18:00:00+00:00,143.121,TOUCH_HIT_SL,-1.0,1,0.1731,1.4687,2026-01-16T17:00:00+00:00,0.524035,0.616897,0.524731,0.616897,0.747004,0.414115,0.747004,0.616897,1.840012,5.0,2.0,0.0,0.156072,0.0,1.0,0.0,1.0,1.0,0.497234,0.009036,0.84947,70.5,0.540923,1.678025,-0.26515,0.780585,-2.571162,1.372134,0.0
SOLUSD_14276_BEARISH_14241_14249,SOLUSD,SOLUSD,SHORT,1h,2026-01-15T09:00:00+00:00,14241,2026-01-15T17:00:00+00:00,14249,2026-01-16T20:00:00+00:00,14276,146.023,144.472,1.551,1.0736,145.2475,144.85975,146.023,142.87,1.16325,0.803,1.220447,0.9531,43,14241,2026-01-15T09:00:00+00:00,144.873,146.023,144.472,145.623,97595.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk14249|form14241,QUALIFIED_SHORT,NOT_INVALIDATED,-1,,True,14277,2026-01-16T21:00:00+00:00,144.472,TOUCH_HIT_TP,1.7105,29,2.4326,0.6132,2026-01-16T20:00:00+00:00,1.069936,1.270846,0.803018,0.953135,0.684075,0.348807,0.483559,1.270846,0.729241,35.0,27.0,1.0,0.083781,1.0,0.0,0.0,0.0,1.0,0.646957,0.000819,0.841908,74.0,0.557108,1.256917,2.985223,1.236103,-0.950442,1.439281,0.0
XRPUSD_14276_BEARISH_14264_14270,XRPUSD,XRPUSD,SHORT,1h,2026-01-16T08:00:00+00:00,14264,2026-01-16T14:00:00+00:00,14270,2026-01-16T20:00:00+00:00,14276,2.0804,2.0715,0.0089,0.4296,2.07595,2.0715,2.0804,2.06,0.0089,0.4296,0.018743,0.4748,81,14264,2026-01-16T08:00:00+00:00,2.0727,2.0804,2.0715,2.0737,886383.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk14270|form14264,QUALIFIED_SHORT,INVALIDATED,14295,2026-01-17T15:00:00+00:00,True,14277,2026-01-16T21:00:00+00:00,2.0715,TOUCH_HIT_TP,1.2921,6,1.5393,0.8315,2026-01-16T20:00:00+00:00,0.428338,0.474838,0.42964,0.474838,0.292135,0.842697,0.11236,0.474838,0.106705,12.0,6.0,0.0,0.336121,1.0,0.0,0.0,0.0,1.0,0.316137,0.010671,0.902071,22.5,0.453606,1.712618,2.29421,0.318656,-2.874772,1.159197,0.0
ETHUSD_14294_BEARISH_14264_14271,ETHUSD,ETHUSD,SHORT,1h,2026-01-16T08:00:00+00:00,14264,2026-01-16T15:00:00+00:00,14271,2026-01-17T14:00:00+00:00,14294,3320.0,3307.85,12.15,0.3673,3313.925,3307.85,3320.0,3287.02,12.15,0.3673,21.966473,0.5531,95,14264,2026-01-16T08:00:00+00:00,3308.9,3320.0,3307.85,3312.65,418504.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk14271|form14264,QUALIFIED_SHORT,INVALIDATED,14295,2026-01-17T15:00:00+00:00,True,14295,2026-01-17T15:00:00+00:00,3307.85,TOUCH_HIT_SL,-1.0,1,0.0453,1.7284,2026-01-17T14:00:00+00:00,0.367114,0.553116,0.367308,0.553116,0.855967,0.27572,0.308642,0.553116,1.313365,30.0,23.0,0.0,0.079667,1.0,0.0,0.0,0.0,1.0,0.657325,0.029591,0.66372,47.0,0.130478,0.480277,0.351728,0.430904,-1.748553,0.495576,0.0
BTCUSD_14295_BEARISH_14264_14271,BTCUSD,BTCUSD,SHORT,1h,2026-01-16T08:00:00+00:00,14264,2026-01-16T15:00:00+00:00,14271,2026-01-17T15:00:00+00:00,14295,95815.5,95538.5,277.0,0.2899,95677.0,95538.5,95815.5,95063.64,277.0,0.2899,465.168435,0.5955,100,14264,2026-01-16T08:00:00+00:00,95619.0,95815.5,95538.5,95637.5,163874.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk14271|form14264,QUALIFIED_SHORT,NOT_INVALIDATED,-1,,True,14296,2026-01-17T16:00:00+00:00,95538.5,TOUCH_HIT_TP,1.7143,7,1.9079,0.0018,2026-01-17T15:00:00+00:00,0.289934,0.595483,0.289935,0.595483,0.998195,0.315884,0.066787,0.595483,1.28878,31.0,24.0,4.0,0.001075,1.0,0.0,0.0,0.0,1.0,0.614818,0.009674,0.486889,41.5,0.162011,0.512718,0.475354,0.117367,-1.3139,0.737804,0.0
XRPUSD_14296_BULLISH_14276_14295,XRPUSD,XRPUSD,LONG,1h,2026-01-16T20:00:00+00:00,14276,2026-01-17T15:00:00+00:00,14295,2026-01-17T16:00:00+00:00,14296,2.079,2.0469,0.0321,1.5682,2.06295,2.070975,2.0469,2.11,0.024075,1.1625,0.017773,1.3546,30,14276,2026-01-16T20:00:00+00:00,2.0543,2.079,2.0469,2.0778,1804490.0,choch,internal,BULLISH,BULLISH,BEARISH,internal|choch|brk14295|form14276,QUALIFIED_LONG,INVALIDATED,14309,2026-01-18T05:00:00+00:00,True,14297,2026-01-17T17:00:00+00:00,2.079,TOUCH_HIT_SL,-1.0,13,0.4995,1.0332,2026-01-17T16:00:00+00:00,1.549303,1.806083,1.162496,1.354562,0.778816,0.34891,0.732087,1.806083,0.444488,20.0,1.0,0.0,0.052044,0.0,1.0,0.0,1.0,0.0,0.280744,0.005626,0.857825,0.5,0.253751,0.742688,0.538626,0.275869,-1.149809,0.991901,1.0
SOLUSD_14321_BEARISH_14313_14318,SOLUSD,SOLUSD,SHORT,1h,2026-01-18T09:00:00+00:00,14313,2026-01-18T14:00:00+00:00,14318,2026-01-18T17:00:00+00:00,14321,142.632,142.311,0.321,0.2256,142.4715,142.311,142.632,141.76,0.321,0.2256,1.086678,0.2954,100,14313,2026-01-18T09:00:00+00:00,142.412,142.632,142.311,142.522,16811.0,bos,internal,BEARISH,BULLISH,BULLISH,internal|bos|brk14318|form14313,QUALIFIED_SHORT,INVALIDATED,14322,2026-01-18T18:00:00+00:00,True,14322,2026-01-18T18:00:00+00:00,142.311,TOUCH_HIT_SL,-1.0,1,0.7819,1.9938,2026-01-18T17:00:00+00:00,0.225515,0.295396,0.225562,0.295396,0.906542,0.317757,0.342679,0.295396,0.612417,8.0,3.0,0.0,0.027607,1.0,0.0,0.0,0.0,0.0,0.255752,0.054294,0.763433,0.5,0.209337,0.518093,0.056235,-0.141011,1.123188,1.721159,0.0
BTCUSD_14326_BEARISH_14295_14305,BTCUSD,BTCUSD,SHORT,1h,2026-01-17T15:00:00+00:00,14295,2026-01-18T01:00:00+00:00,14305,2026-01-18T22:00:00+00:00,14326,95626.0,95387.5,238.5,0.25,95506.75,95387.5,95626.0,94978.64,238.5,0.25,424.67953,0.5616,100,14295,2026-01-17T15:00:00+00:00,95430.0,95626.0,95387.5,95539.0,311543.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk14305|form14295,QUALIFIED_SHORT,NOT_INVALIDATED,-1,,True,14327,2026-01-18T23:00:00+00:00,95387.5,TOUCH_HIT_TP,1.7143,1,7.6667,0.2746,2026-01-18T22:00:00+00:00,0.249864,0.5616,0.250033,0.5616,0.72956,0.471698,0.457023,0.5616,0.346143,31.0,21.0,4.0,0.151879,1.0,0.0,0.0,0.0,1.0,0.328709,0.032966,0.444914,4.5,0.113928,0.317887,0.221017,0.476318,-0.079035,0.902714,0.0
BTCUSD_14392_BULLISH_13900_13913,BTCUSD,BTCUSD,LONG,1h,2026-01-01T04:00:00+00:00,13900,2026-01-01T17:00:00+00:00,13913,2026-01-21T16:00:00+00:00,14392,87841.0,87524.0,317.0,0.3622,87682.5,87841.0,87524.0,88384.43,317.0,0.3609,473.752017,0.6691,96,13900,2026-01-01T04:00:00+00:00,87833.0,87841.0,87524.0,87575.0,231054.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk13913|form13900,QUALIFIED_LONG,INVALIDATED,14393,2026-01-21T17:00:00+00:00,True,14393,2026-01-21T17:00:00+00:00,87841.0,TOUCH_HIT_SL,-1.0,1,0.9432,1.9369,2026-01-21T16:00:00+00:00,0.361994,0.669126,0.360879,0.669126,0.146688,0.911672,0.81388,0.669126,0.688124,492.0,479.0,1.0,0.570974,0.0,1.0,0.0,0.0,0.0,0.002291,0.011609,0.540995,67.0,0.812489,5.0,-1.346244,-1.600099,-5.623542,2.248547,1.0
BTCUSD_14395_BEARISH_14391_14392,BTCUSD,BTCUSD,SHORT,1h,2026-01-21T15:00:00+00:00,14391,2026-01-21T16:00:00+00:00,14392,2026-01-21T19:00:00+00:00,14395,90540.0,89713.5,826.5,0.9213,90126.75,89920.125,90540.0,88857.48,619.875,0.6894,487.468711,1.2716,50,14391,2026-01-21T15:00:00+00:00,89764.0,90540.0,89713.5,90247.0,1220053.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk14392|form14391,QUALIFIED_SHORT,INVALIDATED,14441,2026-01-23T17:00:00+00:00,True,14396,2026-01-21T20:00:00+00:00,89713.5,TOUCH_HIT_TP,1.7143,20,2.3192,0.7072,2026-01-21T19:00:00+00:00,0.914978,1.695493,0.689362,1.27162,0.254083,0.867514,0.584392,1.695493,5.490609,4.0,3.0,0.0,0.840823,0.0,1.0,0.0,0.0,1.0,0.373316,0.012308,0.539653,77.0,0.921781,4.473108,0.630542,1.030663,-3.083559,1.99629,0.0
BTCUSD_14430_BULLISH_14422_14428,BTCUSD,BTCUSD,LONG,1h,2026-01-22T22:00:00+00:00,14422,2026-01-23T04:00:00+00:00,14428,2026-01-23T06:00:00+00:00,14430,89544.5,89108.0,436.5,0.4899,89326.25,89544.5,89108.0,90292.79,436.5,0.4875,483.461956,0.9029,71,14422,2026-01-22T22:00:00+00:00,89231.5,89544.5,89108.0,89315.0,78813.0,choch,internal,BULLISH,BEARISH,BULLISH,internal|choch|brk14428|form14422,QUALIFIED_LONG,INVALIDATED,14432,2026-01-23T08:00:00+00:00,True,14431,2026-01-23T07:00:00+00:00,89544.5,TOUCH_HIT_SL,-1.0,2,0.2635,1.0011,2026-01-23T06:00:00+00:00,0.487797,0.902863,0.487467,0.902863,0.861397,0.407789,0.191294,0.902863,0.073429,8.0,2.0,1.0,0.125139,0.0,1.0,0.0,0.0,1.0,0.366188,0.011376,0.540278,58.0,0.317087,0.830469,-0.464951,0.585637,0.084444,0.675656,1.0
ETHUSD_14430_BULLISH_14419_14428,ETHUSD,ETHUSD,LONG,1h,2026-01-22T19:00:00+00:00,14419,2026-01-23T04:00:00+00:00,14428,2026-01-23T06:00:00+00:00,14430,2962.5,2927.3,35.2,1.2025,2944.9,2953.7,2927.3,2998.96,26.4,0.8938,24.407236,1.0816,39,14419,2026-01-22T19:00:00+00:00,2938.9,2962.5,2927.3,2953.15,1301357.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk14428|form14419,QUALIFIED_LONG,INVALIDATED,14432,2026-01-23T08:00:00+00:00,True,14431,2026-01-23T07:00:00+00:00,2962.5,TOUCH_HIT_SL,-1.0,2,0.0,1.2178,2026-01-23T06:00:00+00:00,1.197564,1.442195,0.893794,1.081646,0.340909,0.723011,0.40483,1.442195,0.540823,11.0,2.0,0.0,0.589989,0.0,1.0,0.0,0.0,0.0,0.200595,0.020486,0.830376,94.0,0.505268,1.544624,-0.971986,-0.066298,-1.314442,0.720962,1.0
XRPUSD_14439_BEARISH_14419_14438,XRPUSD,XRPUSD,SHORT,1h,2026-01-22T19:00:00+00:00,14419,2026-01-23T14:00:00+00:00,14438,2026-01-23T15:00:00+00:00,14439,1.9348,1.9166,0.0182,0.9496,1.9257,1.92115,1.9348,1.9,0.01365,0.7105,0.017347,0.7869,49,14419,2026-01-22T19:00:00+00:00,1.9214,1.9348,1.9166,1.9315,816397.0,bos,internal,BEARISH,BULLISH,BULLISH,internal|bos|brk14438|form14419,QUALIFIED_SHORT,INVALIDATED,14440,2026-01-23T16:00:00+00:00,True,14440,2026-01-23T16:00:00+00:00,1.9166,TOUCH_HIT_SL,-1.0,1,0.1136,2.1136,2026-01-23T15:00:00+00:00,0.947571,1.049191,0.710512,0.786893,0.774725,0.313187,0.554945,1.049191,0.501536,20.0,1.0,0.0,0.025942,1.0,0.0,0.0,0.0,0.0,0.323327,0.034589,0.903144,41.0,0.42364,1.965792,0.713125,0.182558,1.308086,1.319214,0.0
ETHUSD_14440_BEARISH_14428_14432,ETHUSD,ETHUSD,SHORT,1h,2026-01-23T04:00:00+00:00,14428,2026-01-23T08:00:00+00:00,14432,2026-01-23T16:00:00+00:00,14440,2984.3,2962.2,22.1,0.7461,2973.25,2967.725,2984.3,2939.31,16.575,0.5585,24.649032,0.6724,62,14428,2026-01-23T04:00:00+00:00,2963.8,2984.3,2962.2,2977.0,1039908.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk14432|form14428,QUALIFIED_SHORT,INVALIDATED,14441,2026-01-23T17:00:00+00:00,True,14441,2026-01-23T17:00:00+00:00,2962.2,TOUCH_HIT_SL,-1.0,1,0.5535,3.0935,2026-01-23T16:00:00+00:00,0.744873,0.896587,0.558509,0.67244,0.785068,0.79638,0.597285,0.896587,0.833704,12.0,8.0,1.0,0.031441,0.0,1.0,0.0,0.0,1.0,0.281548,0.012171,0.830787,98.5,0.500651,1.707978,0.911518,-0.040429,-0.422883,1.628567,0.0
XRPUSD_14466_BEARISH_14461_14463,XRPUSD,XRPUSD,SHORT,1h,2026-01-24T13:00:00+00:00,14461,2026-01-24T15:00:00+00:00,14463,2026-01-24T18:00:00+00:00,14466,1.9236,1.9177,0.0059,0.3077,1.92065,1.9177,1.9236,1.91,0.0059,0.3077,0.016366,0.3605,100,14461,2026-01-24T13:00:00+00:00,1.9189,1.9236,1.9177,1.9178,244154.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk14463|form14461,QUALIFIED_SHORT,INVALIDATED,14510,2026-01-26T14:00:00+00:00,True,14467,2026-01-24T19:00:00+00:00,1.9177,TOUCH_HIT_TP,1.3051,7,2.4915,0.8305,2026-01-24T18:00:00+00:00,0.30726,0.360506,0.30766,0.360506,0.576271,0.423729,0.186441,0.360506,0.427719,5.0,3.0,1.0,0.152757,0.0,1.0,0.0,0.0,1.0,0.426667,0.018331,0.852301,0.5,0.140556,0.287183,0.125143,-0.11444,-0.088454,0.782079,0.0
SOLUSD_14470_BEARISH_14451_14463,SOLUSD,SOLUSD,SHORT,1h,2026-01-24T03:00:00+00:00,14451,2026-01-24T15:00:00+00:00,14463,2026-01-24T22:00:00+00:00,14470,128.115,127.594,0.521,0.4083,127.8545,127.594,128.115,126.7,0.521,0.4083,1.042096,0.5,85,14451,2026-01-24T03:00:00+00:00,127.714,128.115,127.594,127.894,14529.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk14463|form14451,QUALIFIED_SHORT,INVALIDATED,14555,2026-01-28T11:00:00+00:00,True,14471,2026-01-24T23:00:00+00:00,127.594,TOUCH_HIT_TP,1.7159,5,2.4203,0.2726,2026-01-24T22:00:00+00:00,0.408266,0.499954,0.408326,0.499954,0.963532,0.230326,0.345489,0.499954,0.326266,19.0,7.0,0.0,0.018232,1.0,0.0,0.0,0.0,1.0,0.398914,0.003838,0.816606,0.5,0.185663,0.547934,0.30576,0.372031,-0.662442,0.561248,0.0
SOLUSD_14511_BULLISH_14500_14510,SOLUSD,SOLUSD,LONG,1h,2026-01-26T04:00:00+00:00,14500,2026-01-26T14:00:00+00:00,14510,2026-01-26T15:00:00+00:00,14511,123.612,121.571,2.041,1.6789,122.5915,123.10175,121.571,125.73,1.53075,1.2435,1.061626,1.4419,28,14500,2026-01-26T04:00:00+00:00,121.571,123.612,121.571,122.572,51553.0,choch,internal,BULLISH,BULLISH,BEARISH,internal|choch|brk14510|form14500,QUALIFIED_LONG,INVALIDATED,14582,2026-01-29T14:00:00+00:00,True,14512,2026-01-26T16:00:00+00:00,123.612,TOUCH_HIT_TP,1.717,25,2.4186,0.0462,2026-01-26T15:00:00+00:00,1.652471,1.922522,1.243484,1.441892,0.951004,0.279765,0.490446,1.922522,0.566113,11.0,1.0,0.0,0.386435,0.0,1.0,0.0,1.0,0.0,0.463727,0.00942,0.859533,19.5,0.601434,2.038476,0.866469,3.245005,-2.687456,1.196646,1.0
BTCUSD_14516_BULLISH_14513_14514,BTCUSD,BTCUSD,LONG,1h,2026-01-26T17:00:00+00:00,14513,2026-01-26T18:00:00+00:00,14514,2026-01-26T20:00:00+00:00,14516,87764.5,86995.0,769.5,0.8845,87379.75,87572.125,86995.0,88561.48,577.125,0.659,470.876831,1.2256,53,14513,2026-01-26T17:00:00+00:00,87588.0,87764.5,86995.0,87666.5,593447.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk14514|form14513,QUALIFIED_LONG,INVALIDATED,14582,2026-01-29T14:00:00+00:00,True,14517,2026-01-26T21:00:00+00:00,87764.5,TOUCH_HIT_TP,1.7143,3,1.8486,0.0461,2026-01-26T20:00:00+00:00,0.878375,1.634185,0.659028,1.225639,0.792723,0.324237,0.102014,1.634185,1.496145,3.0,2.0,0.0,0.069817,0.0,1.0,0.0,0.0,0.0,0.303704,0.027608,0.5375,65.5,0.391704,1.235992,-0.014267,-0.204478,-1.963966,1.155193,1.0
BTCUSD_14522_BEARISH_14485_14488,BTCUSD,BTCUSD,SHORT,1h,2026-01-25T13:00:00+00:00,14485,2026-01-25T16:00:00+00:00,14488,2026-01-27T02:00:00+00:00,14522,88953.0,88619.0,334.0,0.3769,88786.0,88619.0,88953.0,88046.43,334.0,0.3769,470.322908,0.7102,92,14485,2026-01-25T13:00:00+00:00,88761.5,88953.0,88619.0,88884.5,314976.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk14488|form14485,QUALIFIED_SHORT,INVALIDATED,14524,2026-01-27T04:00:00+00:00,True,14523,2026-01-27T03:00:00+00:00,88619.0,TOUCH_HIT_SL,-1.0,2,0.4416,1.1018,2026-01-27T02:00:00+00:00,0.376152,0.71015,0.376894,0.71015,0.476048,0.655689,0.368263,0.71015,0.759053,37.0,34.0,3.0,0.372085,1.0,0.0,0.0,0.0,1.0,0.533707,0.018073,0.529679,62.0,0.32328,0.666563,0.861584,1.110814,-0.549924,0.244368,0.0
SOLUSD_14535_BEARISH_14523_14533,SOLUSD,SOLUSD,SHORT,1h,2026-01-27T03:00:00+00:00,14523,2026-01-27T13:00:00+00:00,14533,2026-01-27T15:00:00+00:00,14535,125.183,124.4,0.783,0.6294,124.7915,124.59575,125.183,123.59,0.58725,0.4713,1.043407,0.5628,74,14523,2026-01-27T03:00:00+00:00,125.0,125.183,124.4,124.483,15985.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk14533|form14523,QUALIFIED_SHORT,INVALIDATED,14536,2026-01-27T16:00:00+00:00,True,14536,2026-01-27T16:00:00+00:00,124.4,TOUCH_HIT_SL,-1.0,1,0.0,3.7603,2026-01-27T15:00:00+00:00,0.626395,0.750426,0.471324,0.56282,0.232439,0.808429,0.660281,0.750426,0.698673,12.0,2.0,1.0,0.388391,0.0,1.0,0.0,0.0,1.0,0.604263,0.040253,0.834719,13.5,0.447984,1.535355,1.042753,0.715477,-1.545332,1.421088,0.0
XRPUSD_14536_BEARISH_14524_14529,XRPUSD,XRPUSD,SHORT,1h,2026-01-27T04:00:00+00:00,14524,2026-01-27T09:00:00+00:00,14529,2026-01-27T16:00:00+00:00,14536,1.9169,1.9063,0.0106,0.5561,1.9116,1.9063,1.9169,1.89,0.0106,0.5561,0.01572,0.6743,62,14524,2026-01-27T04:00:00+00:00,1.9089,1.9169,1.9063,1.9079,279282.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk14529|form14524,QUALIFIED_SHORT,INVALIDATED,14540,2026-01-27T20:00:00+00:00,True,14537,2026-01-27T17:00:00+00:00,1.9063,TOUCH_HIT_TP,1.5377,1,2.8868,0.7358,2026-01-27T16:00:00+00:00,0.554104,0.674284,0.556051,0.674284,0.367925,0.886792,0.09434,0.674284,0.693368,12.0,7.0,0.0,0.426199,0.0,1.0,0.0,0.0,0.0,0.664309,0.038167,0.821765,8.0,0.379547,1.520321,1.318786,0.404136,1.404718,1.673791,0.0
SOLUSD_14540_BEARISH_14471_14479,SOLUSD,SOLUSD,SHORT,1h,2026-01-24T23:00:00+00:00,14471,2026-01-25T07:00:00+00:00,14479,2026-01-27T20:00:00+00:00,14540,127.736,127.173,0.563,0.4427,127.4545,127.173,127.736,126.21,0.563,0.4427,1.06594,0.5282,79,14471,2026-01-24T23:00:00+00:00,127.704,127.736,127.173,127.204,2519.0,bos,internal,BEARISH,BULLISH,BULLISH,internal|bos|brk14479|form14471,QUALIFIED_SHORT,INVALIDATED,14541,2026-01-27T21:00:00+00:00,True,14541,2026-01-27T21:00:00+00:00,127.173,TOUCH_HIT_SL,-1.0,1,0.3908,1.1901,2026-01-27T20:00:00+00:00,0.441901,0.528172,0.442704,0.528172,0.589698,0.634103,0.888099,0.528172,0.224403,69.0,61.0,1.0,0.21671,1.0,0.0,0.0,0.0,0.0,0.787463,0.014072,0.836661,34.5,0.719716,1.677392,1.922385,2.35555,4.721355,2.000934,0.0
